frequency,v1_0,v1_1,v1_2,v1_3,v1_4,v1_5,v1_6,v1_7,v1_8,v1_9,v1_10,v1_11,v1_12,v1_13,v1_14,v1_15,v1_16,v1_17,v1_18,v1_19,v1_20,v1_21,v1_22,v1_23,v1_24,v1_25,v1_26,v1_27,v1_28,v1_29,v1_30,v1_31,v2_0,v2_1,v2_2,v2_3,v2_4,v2_5,v2_6,v2_7,v2_8,v2_9,v2_10,v2_11,v2_12,v2_13,v2_14,v2_15,v2_16,v2_17,v2_18,v2_19,v2_20,v2_21,v2_22,v2_23,v2_24,v2_25,v2_26,v2_27,v2_28,v2_29,v2_30,v2_31,class
6042300,-115.758,-107.845,-98.665,-105.484,-105.258,-99.2077,-91.2811,-81.9808,-88.0416,-87.6969,-86.9942,-86.4992,-86.0573,-85.9392,-86.2476,-86.8564,-85.8888,-86.0627,-87.6076,-87.4072,-86.8369,-85.9324,-86.5621,-87.6329,-86.9826,-86.9701,-87.0839,-87.2986,-87.3298,-88.2704,-91.5239,-96.8504,9.81121,9.28932,11.9319,4.7273,4.79509,9.20771,9.23391,11.8791,4.84072,4.92381,4.82807,4.61729,4.7791,4.66385,5.00802,4.82636,4.68536,4.85786,4.67298,4.95351,4.97003,4.72401,4.87807,4.69893,4.85032,4.93429,4.70986,4.66362,4.65941,5.96135,6.70932,12.3883,ATSC
6042300,-108.723,-95.2554,-77.2731,-90.4167,-90.1302,-88.6605,-85.5781,-85.7635,-85.2727,-85.9448,-86.106,-86.6206,-84.0483,-86.7066,-86.8031,-87.8009,-87.9051,-87.1919,-87.8005,-86.9664,-86.2915,-85.0802,-85.9014,-86.2691,-86.7168,-86.5146,-89.5298,-87.9127,-89.0717,-91.8033,-95.7003,-105.246,16.3491,13.3615,19.4275,5.14265,5.64816,4.26187,7.11002,4.36686,4.45847,3.63171,4.46564,4.86082,6.67484,3.38291,6.26727,4.30555,3.47866,6.61617,7.94606,9.50282,5.23965,3.44146,4.64979,6.21091,3.67032,5.13835,3.27967,3.8722,5.53348,4.65657,8.53098,17.9738,ATSC
6042300,-97.0074,-75.906,-88.9879,-85.4594,-86.9064,-85.8469,-84.5998,-85.0587,-83.6633,-84.1241,-85.0022,-87.713,-87.283,-88.7164,-87.4503,-85.9253,-88.6108,-86.7679,-87.823,-86.1768,-88.669,-89.3889,-88.6665,-89.8976,-88.916,-88.3502,-88.376,-88.3962,-91.0197,-92.7391,-97.4706,-102.526,8.18914,24.1173,6.23878,6.37068,3.85631,2.39758,4.33787,3.99144,5.1862,4.5069,4.08063,4.95101,2.59176,3.70459,4.92011,7.18516,5.23276,7.22206,3.06779,4.39822,3.33796,5.03856,5.71722,3.0675,3.90357,5.93248,2.34948,5.62006,3.07612,8.36614,7.22187,3.24692,ATSC
6042300,-100.672,-76.3394,-89.116,-88.3353,-86.4858,-86.5129,-86.1006,-84.9037,-85.6332,-84.9497,-85.925,-86.9328,-87.427,-89.1201,-87.0845,-88.2518,-90.6129,-87.7122,-86.454,-87.78,-88.1513,-90.3635,-89.5893,-88.635,-88.7741,-90.2108,-86.0033,-87.6287,-88.8558,-91.9312,-97.6746,-102.301,6.12719,24.4122,7.142,4.19859,6.22672,4.7101,3.12992,3.87255,4.65913,4.18677,3.83926,4.42905,6.58079,3.51226,8.21428,5.64509,3.93147,4.40926,4.85878,3.70923,4.49667,4.81619,4.23318,5.0094,5.41641,4.0595,7.13058,6.45117,5.22423,8.79863,7.81255,5.59297,ATSC
6042300,-97.198,-75.7973,-88.8146,-86.909,-88.716,-85.5624,-86.8835,-83.6027,-84.8577,-84.6716,-84.04,-86.8901,-87.1781,-87.8231,-88.4864,-87.7134,-88.78,-88.8795,-88.0582,-87.5899,-88.2111,-90.0904,-89.5529,-89.2096,-89.2874,-87.4801,-87.8581,-87.6525,-88.5751,-93.4058,-98.9502,-102.354,9.98801,22.3445,4.60297,3.60423,2.38088,7.00186,4.37324,6.05064,3.13799,2.89319,5.36429,4.86379,4.26033,7.14298,3.5364,6.2532,7.06196,4.71719,5.67126,5.7354,3.07925,3.90316,4.28077,5.46651,3.66479,5.64476,4.39175,4.8769,5.80444,7.37743,6.17136,4.61113,ATSC
6042300,-107.656,-92.9993,-78.7331,-92.0783,-89.6287,-88.6346,-84.5728,-83.6408,-84.4871,-85.1113,-89.7534,-90.8407,-87.6248,-89.1884,-90.283,-89.3858,-87.4567,-87.5697,-87.4329,-84.9609,-84.4304,-84.7915,-86.2138,-82.0476,-83.976,-84.4683,-85.2086,-87.3895,-90.3482,-92.4368,-98.4143,-103.689,10.9313,13.6651,19.8111,7.33701,6.03171,4.70159,5.73211,6.31748,5.16452,5.10362,5.05701,4.35705,8.28746,7.97198,5.27478,6.53029,3.65452,5.23597,5.36101,5.81263,6.95736,4.71924,4.65221,6.24753,5.60898,4.58282,3.48293,7.11101,5.61282,7.01739,11.1902,9.87893,ATSC
6042300,-108.584,-94.2563,-77.7701,-90.3783,-89.9982,-89.5424,-85.865,-84.5916,-83.0282,-84.8319,-91.2892,-89.5576,-88.7406,-89.9955,-90.2447,-89.0205,-86.0927,-88.3737,-87.8595,-86.0409,-86.3289,-85.9508,-85.7582,-83.9267,-83.9599,-84.7432,-85.3363,-84.9449,-92.1569,-92.8566,-99.0072,-102.569,11.4465,11.0055,22.5417,8.10822,4.7553,2.561,5.05131,4.12547,6.5206,6.78307,4.93634,3.7279,8.18451,7.29849,4.27576,6.13987,6.63519,5.42832,7.25156,6.5288,4.55304,3.74313,3.84765,5.93211,3.51536,6.17439,3.56993,7.52881,3.96012,5.03513,11.5496,10.1086,ATSC
6042300,-106.036,-96.5945,-77.7749,-89.5631,-88.7928,-87.6066,-84.9165,-84.5124,-85.4587,-85.0783,-92.2285,-88.3265,-87.5106,-89.9896,-90.405,-88.0476,-85.8632,-87.3882,-87.424,-86.0337,-85.6441,-85.6704,-85.874,-83.4027,-83.2403,-87.3098,-85.6927,-86.1856,-90.8347,-92.019,-99.6758,-104.266,13.562,11.7498,24.0132,9.63403,5.00489,6.54668,5.55287,5.23637,4.87266,5.9041,3.72648,4.34848,8.01689,6.95015,3.71125,6.36939,5.08933,4.57411,7.07352,5.71344,5.03864,3.83321,5.88926,6.70707,6.23598,3.23261,3.46053,8.05354,6.85568,9.48,7.44577,8.82835,ATSC
6042300,-105.057,-94.3409,-80.6711,-92.1201,-91.9102,-91.7443,-85.7106,-85.2837,-85.5986,-85.4953,-90.0143,-88.6807,-88.5259,-89.5686,-89.066,-88.8273,-86.9831,-88.3478,-88.5875,-87.7636,-86.9946,-87.1766,-86.2434,-84.6349,-84.253,-85.9202,-85.5548,-87.0848,-90.6224,-92.3407,-97.8024,-101.459,14.5182,12.516,22.821,8.38293,6.85876,4.29412,5.91172,6.66189,5.15706,3.53545,6.94978,5.19748,8.57496,8.94907,5.0094,5.43613,5.23092,5.8428,7.4194,3.86622,5.18806,8.40598,6.08816,4.15746,6.66239,4.01046,6.96116,4.84903,4.07086,7.39826,7.41177,9.63831,ATSC
6042300,-106.634,-85.3593,-89.6396,-87.4547,-85.293,-86.4055,-85.9223,-84.5938,-83.8897,-85.9483,-86.6686,-88.2422,-87.6357,-90.8713,-92.465,-93.2252,-95.6638,-90.1947,-87.6169,-86.1581,-84.5285,-82.5024,-84.1922,-83.387,-85.6151,-86.5849,-86.8082,-88.1146,-88.7149,-97.3389,-103.257,-117.913,12.5254,12.0182,24.7051,8.26428,4.99537,4.6458,5.84399,7.38154,4.94845,6.561,7.22934,3.88022,6.41222,4.53561,5.98602,5.42235,4.24179,4.0636,7.59126,4.22602,3.20181,5.46381,4.65855,6.46316,5.68891,7.69032,3.58944,7.50351,4.63176,8.66805,10.6916,8.95132,ATSC
6042300,-107.023,-85.5819,-89.8978,-89.0081,-86.8167,-85.7874,-84.4807,-85.1853,-84.1388,-86.218,-87.376,-86.8769,-87.384,-89.8047,-93.6467,-94.979,-93.8806,-91.7032,-89.5757,-86.8406,-84.2121,-84.8761,-83.2121,-85.4094,-86.1168,-86.5202,-86.2607,-87.2291,-88.2412,-95.6062,-100.849,-118.057,8.40656,22.3333,17.5274,4.32169,5.14124,4.22813,6.69012,4.65796,6.13436,3.10078,3.0648,4.65809,5.35028,6.51925,5.78824,5.97047,7.45529,4.85913,4.21448,4.43826,3.89252,4.69487,6.50933,3.94508,2.77473,5.11137,3.85795,5.02808,11.5672,10.85,16.0748,4.74846,ATSC
6042300,-107.702,-85.4556,-89.6195,-89.9873,-85.9882,-85.3577,-84.7247,-85.7718,-84.133,-85.545,-86.2811,-88.7229,-90.5232,-90.8502,-93.3198,-94.997,-95.4837,-89.7348,-87.7033,-86.3505,-85.8877,-84.8743,-84.0432,-84.9912,-85.4082,-85.4871,-85.9049,-88.1544,-90.0177,-97.165,-102.858,-119.409,7.84057,21.4482,15.9104,5.21614,4.71531,4.68018,5.0634,2.96294,5.18927,4.37943,4.65426,3.9658,3.24229,5.15329,6.53187,5.10546,6.24628,5.84079,5.88796,3.65508,3.43326,3.62601,5.12896,3.01993,4.45887,5.98,4.73644,3.81262,6.248,8.89153,13.9601,3.102,ATSC
6042300,-106.064,-84.9725,-88.8715,-88.6875,-87.2525,-84.4343,-84.1252,-84.26,-85.2292,-86.2572,-87.2193,-86.861,-88.5365,-91.8287,-92.6571,-94.2387,-94.4105,-90.4839,-89.3722,-85.0782,-85.5433,-84.2652,-84.3171,-85.1863,-86.6479,-87.1229,-84.1512,-87.6299,-88.271,-97.3192,-103.973,-118.382,8.94406,22.6474,15.9107,5.06808,6.53161,6.78516,5.68542,5.14,4.02149,4.71931,3.24832,4.62451,6.78088,6.98178,6.57386,5.44418,6.68599,5.80935,4.45284,6.523,5.43664,4.5238,4.14915,4.74928,2.8347,4.54352,6.71053,5.75647,8.82092,10.477,12.5433,5.53106,ATSC
6042300,-102.903,-95.0745,-76.5656,-87.6651,-87.6031,-88.0458,-88.2627,-89.4696,-89.1807,-89.2586,-89.2592,-90.2628,-87.9979,-87.9473,-89.3671,-89.4447,-88.5155,-86.4068,-86.7705,-85.5843,-85.9893,-85.1206,-86.3977,-86.1664,-86.0886,-85.1243,-86.0539,-85.4336,-84.9955,-88.4395,-92.3936,-102.914,3.71443,12.886,18.0801,3.90211,4.90503,4.15546,4.55474,5.59215,4.85809,5.59042,5.47205,4.855,4.83083,5.27896,4.66367,4.86549,3.75011,5.23256,3.57507,4.37283,4.74322,4.85853,4.50187,5.5283,3.62169,6.56778,3.36761,5.50436,6.16543,5.65043,12.8795,4.83232,ATSC
6042300,-102.994,-94.5354,-76.5674,-88.052,-88.4873,-86.6107,-88.7627,-88.3279,-89.0027,-90.3735,-89.7144,-89.2748,-88.3142,-87.6774,-88.806,-89.4871,-87.2463,-86.9596,-86.3855,-85.6297,-85.7935,-85.47,-86.154,-84.854,-84.0996,-84.1945,-84.9518,-86.1963,-85.2756,-86.0598,-93.4877,-102.191,5.40488,11.0825,17.1139,4.23742,3.41672,6.72726,3.46897,6.59609,4.19629,4.53516,4.05681,5.31408,6.06914,5.09097,6.31272,5.26192,5.11051,5.59231,5.04766,3.83627,3.98303,6.06648,3.33569,3.37083,7.79288,6.76069,4.28396,2.8203,4.18604,8.73359,11.5146,5.72367,ATSC
6042300,-100.204,-77.1678,-90.6568,-93.4809,-90.4522,-90.8264,-86.3177,-84.2782,-83.6259,-82.4968,-83.7766,-86.4196,-83.7439,-85.2713,-85.3873,-88.187,-92.2798,-97.1135,-91.745,-86.7114,-87.8585,-88.2473,-85.4906,-87.3309,-86.1822,-88.0542,-87.7799,-89.172,-90.8983,-96.5331,-101.305,-106.724,5.65457,3.49194,4.61503,5.33656,5.62022,4.68664,3.39751,6.00447,4.73953,4.56672,5.31503,4.75893,6.8839,3.95184,5.79826,4.74039,5.83875,4.0139,6.28014,4.91586,3.42084,17.5067,18.8879,5.28463,6.84553,3.20985,7.23691,4.68031,4.31599,7.67764,2.62292,7.34879,ATSC
6042300,-98.6561,-77.5287,-90.4038,-93.2795,-89.1202,-90.1843,-86.7069,-85.0097,-84.4519,-83.328,-85.2491,-85.0513,-84.9297,-85.2787,-86.0777,-89.0246,-88.8378,-96.108,-93.5214,-86.6387,-85.9393,-86.9209,-84.5035,-86.1297,-88.3043,-87.1506,-87.6221,-90.8173,-93.5954,-95.4101,-101.04,-106.593,13.8224,22.4755,4.58057,7.43076,5.76759,4.28983,5.24448,4.5833,5.65536,4.75848,4.18401,4.86497,3.8624,6.67814,5.29723,4.55029,15.5847,7.59296,7.20086,5.82494,8.2076,6.59451,4.24714,4.74472,5.2947,5.25871,5.57195,5.21009,7.81293,8.7942,11.1576,7.03732,ATSC
6042300,-119.742,-99.3517,-78.699,-89.5408,-90.2799,-88.3669,-86.8605,-85.5258,-85.3365,-85.665,-85.4657,-85.7149,-84.8275,-86.4306,-85.4111,-87.0458,-85.65,-88.5951,-91.4175,-90.6537,-89.5924,-92.0724,-90.5994,-87.051,-87.6409,-87.1638,-85.1852,-85.8078,-86.4078,-87.8842,-94.1842,-100.866,5.03416,17.1646,21.0094,7.42696,6.69563,6.68586,8.03624,3.66479,4.47322,3.15398,3.33933,5.49091,4.79613,5.54041,5.20855,3.84211,4.85509,5.49146,4.05579,3.8446,5.11814,4.65102,6.62895,4.50803,5.31155,5.15607,5.21815,4.59453,4.48084,7.60744,5.62392,22.2492,ATSC
6042300,-119.863,-99.2872,-78.5254,-92.1249,-91.2692,-88.2698,-87.2059,-86.3362,-85.0416,-85.4152,-84.9092,-86.3441,-84.6721,-86.7046,-86.2265,-86.5592,-84.6046,-89.1923,-88.8636,-90.3178,-89.7047,-91.5174,-89.8607,-88.1704,-87.3903,-86.3794,-86.7003,-85.7637,-85.8456,-88.5746,-92.2055,-101.952,23.5441,21.4812,6.79568,5.61234,4.79558,3.85603,4.37057,6.59366,5.23081,3.4201,3.77885,5.84308,6.77553,4.7215,5.21419,3.64011,6.10564,3.93854,3.97923,6.63599,5.07719,6.12384,5.95602,3.50655,8.36146,4.97614,6.16927,6.38118,7.33982,5.88403,23.4171,3.88676,ATSC
6042300,-120.417,-97.2843,-78.5918,-90.1532,-91.5329,-88.4073,-85.1872,-84.5538,-86.7188,-85.6431,-85.7157,-85.9841,-85.1755,-86.4271,-85.5847,-87.3394,-85.7502,-89.0476,-88.4192,-90.5861,-89.4243,-89.4978,-88.7118,-87.7645,-86.1402,-86.1232,-87.0605,-86.4795,-86.016,-90.0445,-92.0932,-101.631,5.13156,22.2182,20.4153,5.15513,7.38964,5.51046,5.75935,4.6389,4.01775,4.73283,3.84343,5.87796,4.52641,4.82063,6.06658,3.19296,5.98079,5.00367,5.12358,4.03461,4.80535,7.23432,6.46349,4.76244,4.99641,4.87122,2.91635,3.98238,5.18874,4.06281,9.96632,23.2448,ATSC
4758310,-113.656,-113.666,-113.625,-110.171,-89.1543,-88.2599,-89.2894,-89.353,-88.9966,-88.8432,-88.3853,-89.2992,-89.3971,-89.4438,-89.2978,-88.8718,-88.8354,-89.0816,-89.2593,-90.3681,-90.1211,-89.4731,-89.8212,-89.4381,-89.1507,-89.1096,-89.1446,-90.3365,-111.031,-110.931,-106.713,-87.5979,4.53765,4.57138,4.49081,7.2032,21.6349,5.89396,5.45125,4.93834,4.8608,5.01617,5.20417,5.51802,5.07599,5.13607,4.80507,5.77434,5.67921,5.47467,5.18279,4.95808,5.02468,4.89448,5.43612,5.02033,5.11995,4.78339,5.04265,21.7113,5.99894,5.49451,6.17193,19.2156,LTE
4758310,-112.445,-112.618,-113.551,-109.149,-83.5572,-84.6224,-94.5481,-94.3874,-94.5209,-87.0431,-83.5635,-94.3351,-93.1315,-89.4746,-88.8101,-84.9524,-83.3918,-88.9508,-87.5518,-94.9765,-95.3721,-83.5472,-87.2692,-95.0104,-94.9023,-95.3088,-96.0264,-96.4833,-110.932,-108.987,-102.945,-76.4777,4.88811,4.85461,3.97017,5.95032,26.9,10.4161,3.97641,5.43865,5.11401,11.9261,7.91574,4.40942,5.02746,9.54504,2.66549,8.51274,6.99725,2.58265,8.75926,4.3321,4.48245,8.75219,10.6911,4.51485,3.89989,3.82198,3.0595,19.0175,4.86159,4.13431,7.3988,28.2927,LTE
4758310,-111.638,-112.69,-111.157,-109.415,-83.4506,-85.803,-86.2835,-85.82,-85.9046,-84.0845,-83.9007,-85.8816,-85.814,-85.567,-86.6131,-85.4071,-85.6118,-86.3318,-86.1762,-86.7866,-85.6505,-86.4624,-87.9648,-85.3084,-84.8166,-85.8587,-85.3754,-87.3469,-110.411,-108.895,-102.022,-75.3759,3.88751,3.03986,5.29185,6.34551,26.8138,6.24363,6.65722,3.94599,4.40186,5.73237,6.78456,6.01414,4.46732,7.04918,3.39866,5.58809,7.30598,5.37586,4.72045,4.93922,4.46408,4.63995,7.39172,3.20143,3.84856,3.8507,4.04571,24.8689,4.3285,4.53921,7.00993,25.5841,LTE
4758310,-113.452,-113.981,-115.214,-110.965,-88.7675,-85.7022,-86.5217,-87.4105,-88.4912,-87.7584,-84.8537,-87.1654,-87.4236,-88.2995,-88.4221,-88.7519,-87.1128,-88.1492,-87.9931,-89.0333,-89.9829,-90.1057,-90.6268,-87.0301,-87.4518,-90.185,-87.8964,-89.5248,-112.144,-106.146,-100.675,-76.573,5.00635,2.86609,4.14186,6.13565,23.3507,5.30907,5.89656,4.60836,3.03483,4.05832,7.4493,6.55952,5.06229,5.28836,4.21635,6.39285,5.35517,4.15643,4.89194,5.95354,4.46188,4.40066,4.23282,6.24175,5.95497,3.05932,6.54007,23.9041,5.15141,9.1852,8.15205,24.4744,LTE
9063440,-98.6226,-96.9621,-96.8469,-113.112,-99.5498,-96.239,-96.7822,-97.8649,-98.0179,-96.6973,-95.2939,-96.8211,-96.8161,-94.5252,-93.6526,-91.1587,-92.1476,-93.3811,-93.9478,-92.6139,-93.6368,-94.8018,-95.4186,-94.9499,-95.4542,-96.6252,-96.1835,-94.9989,-113.522,-117.717,-117.604,-112.515,6.6391,5.31127,8.98242,9.46624,22.5063,7.20612,4.61226,5.20043,5.42855,5.74774,5.0912,4.74622,4.05619,5.76454,7.4802,6.9661,4.96616,6.49895,5.81987,6.16195,5.3573,7.04388,5.66147,4.75138,6.28619,5.9419,5.36893,19.1672,6.71411,5.1266,4.55517,7.70686,LTE
9063440,-89.1685,-88.0635,-87.7314,-108.007,-92.0384,-86.0672,-87.9837,-88.5715,-93.135,-96.342,-93.0617,-92.5982,-91.3126,-77.2933,-78.6331,-77.2224,-76.2163,-78.3663,-75.3062,-78.4894,-94.887,-94.0755,-93.385,-93.807,-80.735,-80.45,-77.6749,-76.6204,-108.683,-115.02,-115.238,-109.31,7.14829,3.39532,8.14862,9.70107,17.7991,3.47243,6.33279,5.31036,5.09009,5.40504,4.32664,4.92896,5.7336,6.80939,7.24374,13.2428,3.68706,7.54575,13.0785,7.19685,5.21292,4.52203,7.70918,8.2223,5.37556,4.59236,10.5847,16.9851,4.55116,4.68866,3.17924,7.5246,LTE
9063440,-101.752,-97.1348,-97.4008,-114.894,-115.877,-112.011,-110.349,-111.76,-108.223,-106.92,-102.774,-111.144,-109.757,-109.804,-101.656,-88.3551,-97.2813,-101.035,-109.439,-102.061,-104.525,-102.678,-110.255,-110.467,-108.08,-108.717,-105.372,-108.8,-121.554,-122.063,-121.729,-116.142,4.96517,5.55966,7.35301,9.16423,9.51318,7.95409,6.72786,8.72646,3.55333,6.78068,11.4579,4.98043,4.94296,3.1891,13.447,11.0118,5.53706,17.4473,10.4537,9.63072,5.28223,6.5782,3.04057,3.24377,6.9703,3.86855,8.09721,12.5019,5.03007,4.02695,3.95306,9.63204,LTE
9063440,-100.892,-99.8537,-100.064,-118.632,-87.5925,-88.6753,-91.1533,-90.8519,-91.6988,-91.5267,-89.5872,-91.2482,-90.8589,-86.7598,-86.7377,-85.0912,-84.1207,-83.6669,-84.9703,-87.5039,-88.1376,-89.3123,-86.735,-85.6937,-86.4297,-86.0367,-83.5507,-86.1466,-110.32,-123.902,-124.568,-120.082,6.61627,4.74284,11.0404,8.17518,23.875,4.17316,4.8971,4.71659,3.82655,6.48128,5.2849,3.23511,4.90858,5.42965,3.23296,7.80559,3.44382,6.79161,7.27167,6.00956,4.77889,4.40424,4.49732,5.76538,5.3208,6.02959,5.53915,13.9165,6.39587,4.93219,4.56087,7.6801,LTE
9063440,-92.1311,-89.7842,-91.5774,-106.435,-103.443,-103.409,-103.602,-103.642,-103.733,-94.7282,-92.4682,-92.8189,-92.8601,-93.2723,-93.6275,-93.3217,-93.3525,-93.5336,-93.0864,-93.2438,-92.4954,-92.6946,-92.8677,-93.694,-93.8492,-94.3117,-93.7801,-93.9568,-97.3646,-97.1865,-97.2651,-96.601,6.99104,6.11261,17.585,4.9856,7.84785,4.5211,4.60399,4.58489,4.67853,13.403,4.81527,4.76642,4.95793,4.65068,4.85506,5.19978,4.78454,4.59921,5.16292,4.69673,4.79199,4.70605,5.10918,4.94877,4.63954,4.89754,4.98826,7.3928,4.39777,5.09166,4.83157,5.25587,LTE
9063440,-104.365,-104.313,-104.279,-105.088,-89.1993,-89.1173,-90.463,-90.2733,-91.1173,-91.3367,-90.618,-90.3402,-90.3269,-89.875,-89.0176,-89.071,-89.6721,-90.1098,-90.8638,-91.1293,-91.3936,-91.0508,-91.2743,-91.2262,-91.1056,-91.6059,-90.1503,-91.3441,-105.179,-105.22,-105.215,-105.213,3.62534,4.80622,6.61132,4.44878,21.1308,5.64381,4.76765,4.8381,4.78949,5.93323,4.66157,7.6011,5.59741,3.28301,7.90699,4.50471,3.58073,7.11478,3.42615,3.90869,4.71479,4.76019,3.59638,4.67056,3.22224,8.311,2.92265,23.6987,5.029,3.99126,3.59551,7.0542,LTE
9063440,-102.397,-102.499,-103.185,-102.086,-88.6182,-85.5963,-85.4627,-87.1912,-89.0617,-88.0712,-88.4422,-87.315,-87.8493,-87.1312,-86.2335,-85.563,-86.6921,-88.1677,-87.4009,-88.9078,-88.1792,-86.7026,-86.0667,-86.6639,-86.8213,-88.5049,-86.4212,-88.7239,-103.552,-102.514,-103.253,-102.323,5.7646,4.52811,3.92461,5.66533,17.6595,3.60255,4.58409,3.73491,4.99514,5.19209,3.71218,8.7564,5.00297,5.17106,3.37819,4.21442,3.56764,2.65289,5.06938,3.25131,4.67684,3.17644,4.57958,3.02884,2.71793,6.26916,6.74823,16.6739,4.01006,3.92039,3.52218,4.41706,LTE
9063440,-100.258,-101.341,-100.578,-102.933,-86.0706,-84.6308,-86.8697,-87.7266,-85.6946,-84.4885,-86.8248,-87.8886,-87.4234,-87.4145,-86.5361,-87.3359,-86.7434,-89.9516,-88.4936,-89.3197,-90.3419,-89.032,-88.7698,-89.2585,-89.3779,-88.6325,-88.2373,-90.4245,-102.282,-101.934,-101.821,-102.187,2.45374,7.03327,5.53516,4.64343,24.1435,5.34206,5.1863,4.10123,5.21555,3.06865,3.67066,4.07581,3.32562,6.70513,4.11189,4.22171,7.14931,3.87101,4.17839,5.93123,4.67621,3.61283,3.44,4.5105,5.93197,3.27488,5.55209,22.4075,5.17875,3.05426,5.96636,5.57265,LTE
9063440,-109.291,-107.984,-108.791,-106.781,-92.4608,-90.0362,-91.5755,-90.9886,-90.2646,-91.3588,-91.143,-89.8349,-89.8287,-89.5244,-88.246,-89.7825,-91.364,-93.0254,-92.8941,-98.8253,-100.391,-102.921,-102.24,-97.1404,-99.7903,-100.996,-97.0577,-102.998,-112.33,-112.181,-113.789,-113.331,3.59218,5.50742,6.19971,7.09968,20.0088,2.67746,5.46206,5.20101,4.63822,3.73079,3.82268,4.64127,7.64954,4.23854,6.6262,7.22037,3.58975,3.54008,9.59319,4.06612,6.23931,5.13763,4.42711,8.285,6.96466,5.65132,8.09156,11.8087,3.94905,3.56529,3.52263,4.45816,LTE
